episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/grad_wait_time_ms,timers/apply_grad_time_ms,timers/apply_grad_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/allreduce_latency,info/learner/grad_gnorm,info/learner/policy_entropy,info/learner/policy_loss,info/learner/vf_loss
9.0,0.0,1.59,764.92,5,1,57780,0,False,329,60,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-27,1636786467,5.031450271606445,298.5304129123688,16491,werikcyano,192.168.1.8,298.5304129123688,0,60,d0fac_00000,"[1.0, 0.0, 1.0, 1.0, 2.0, 0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0]","[721, 536, 709, 648, 837, 535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834]",126.534,4.862,6169.879,7.671,57780,57780,43.599999999999994,51.175000000000004,0.0,27.922426,22.997865676879883,-4.091678142547607,0.5578515529632568
9.0,0.0,1.68,776.23,5,1,58830,0,False,334,61,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-32,1636786472,5.067784786224365,303.59819769859314,16491,werikcyano,192.168.1.8,303.59819769859314,0,61,d0fac_00000,"[0.0, 1.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0]","[535, 640, 628, 818, 756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520]",126.373,4.543,6603.019,7.924,58830,58830,48.27142857142858,51.15714285714285,0.0,15.37401,30.74877166748047,2.105116367340088,0.20067401230335236
9.0,0.0,1.79,791.65,4,1,59940,0,False,338,62,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-37,1636786477,5.09703254699707,308.6952302455902,16491,werikcyano,192.168.1.8,308.6952302455902,0,62,d0fac_00000,"[2.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 0.0, 1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0, 2.0, 9.0, 4.0, 0.0]","[756, 532, 499, 506, 700, 747, 908, 509, 722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520, 804, 1624, 1208, 527]",123.3,4.736,6334.244,8.922,59940,59940,43.67142857142858,51.18571428571429,0.0,15.613383,25.57618522644043,-0.9771327972412109,0.3023020029067993
10.0,0.0,1.94,810.08,8,1,61020,0,False,346,63,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-42,1636786482,5.103789806365967,313.7990200519562,16491,werikcyano,192.168.1.8,313.7990200519562,0,63,d0fac_00000,"[1.0, 0.0, 5.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0, 2.0, 9.0, 4.0, 0.0, 2.0, 9.0, 0.0, 1.0, 0.0, 10.0, 0.0, 0.0]","[722, 527, 1328, 511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520, 804, 1624, 1208, 527, 817, 1624, 524, 732, 523, 1726, 523, 531]",128.303,4.705,6376.777,8.373,61020,61020,43.575,51.3,0.0,3.821066,33.38261795043945,-0.4141108989715576,0.066728875041008
10.0,0.0,1.96,812.65,3,1,62100,0,False,349,64,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-47,1636786487,5.010499715805054,318.80951976776123,16491,werikcyano,192.168.1.8,318.80951976776123,0,64,d0fac_00000,"[0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0, 2.0, 9.0, 4.0, 0.0, 2.0, 9.0, 0.0, 1.0, 0.0, 10.0, 0.0, 0.0, 0.0, 3.0, 5.0]","[511, 527, 1104, 1490, 504, 515, 543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520, 804, 1624, 1208, 527, 817, 1624, 524, 732, 523, 1726, 523, 531, 521, 993, 1320]",127.545,4.54,6608.221,9.266,62100,62100,43.51428571428571,51.22857142857142,0.0,15.573097,32.29102325439453,2.077927350997925,0.19487860798835754
10.0,0.0,2.01,825.21,6,1,63180,0,False,355,65,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-52,1636786492,5.0330541133880615,323.8425738811493,16491,werikcyano,192.168.1.8,323.8425738811493,0,65,d0fac_00000,"[0.0, 0.0, 4.0, 0.0, 0.0, 1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0, 2.0, 9.0, 4.0, 0.0, 2.0, 9.0, 0.0, 1.0, 0.0, 10.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 5.0, 4.0, 1.0, 4.0, 2.0]","[543, 532, 1196, 519, 508, 704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520, 804, 1624, 1208, 527, 817, 1624, 524, 732, 523, 1726, 523, 531, 521, 993, 1320, 531, 1414, 1218, 701, 1230, 813]",126.7,4.755,6309.533,8.459,63180,63180,44.32857142857143,51.357142857142854,0.0,22.359987,33.694480895996094,1.869963526725769,0.32212427258491516
10.0,0.0,2.01,824.83,5,1,64260,0,False,360,66,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-54-58,1636786498,5.038694620132446,328.88126850128174,16491,werikcyano,192.168.1.8,328.88126850128174,0,66,d0fac_00000,"[1.0, 2.0, 0.0, 0.0, 2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0, 2.0, 9.0, 4.0, 0.0, 2.0, 9.0, 0.0, 1.0, 0.0, 10.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 5.0, 4.0, 1.0, 4.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0]","[704, 829, 543, 529, 796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520, 804, 1624, 1208, 527, 817, 1624, 524, 732, 523, 1726, 523, 531, 521, 993, 1320, 531, 1414, 1218, 701, 1230, 813, 516, 883, 537, 813, 511]",127.583,4.721,6354.621,8.417,64260,64260,43.528571428571425,51.27142857142858,0.0,20.65876,34.57844543457031,-2.6801679134368896,0.7740962505340576
10.0,0.0,2.15,844.74,4,1,65280,0,False,364,67,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-55-03,1636786503,5.0430908203125,333.92435932159424,16491,werikcyano,192.168.1.8,333.92435932159424,0,67,d0fac_00000,"[2.0, 2.0, 2.0, 5.0, 0.0, 5.0, 0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0, 2.0, 9.0, 4.0, 0.0, 2.0, 9.0, 0.0, 1.0, 0.0, 10.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 5.0, 4.0, 1.0, 4.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 5.0, 0.0, 2.0, 10.0]","[796, 893, 818, 1406, 528, 1426, 543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520, 804, 1624, 1208, 527, 817, 1624, 524, 732, 523, 1726, 523, 531, 521, 993, 1320, 531, 1414, 1218, 701, 1230, 813, 516, 883, 537, 813, 511, 1419, 535, 804, 1838]",146.19,5.19,5780.835,10.966,65280,65280,49.17142857142858,51.31428571428571,0.0,7.12683,35.875125885009766,1.2526038885116577,0.09295064955949783
10.0,0.0,2.17,841.49,6,1,66330,0,False,370,68,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-55-08,1636786508,4.946007013320923,338.87036633491516,16491,werikcyano,192.168.1.8,338.87036633491516,0,68,d0fac_00000,"[0.0, 0.0, 0.0, 7.0, 2.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0, 2.0, 9.0, 4.0, 0.0, 2.0, 9.0, 0.0, 1.0, 0.0, 10.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 5.0, 4.0, 1.0, 4.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 5.0, 0.0, 2.0, 10.0, 3.0, 9.0, 4.0, 0.0, 2.0, 0.0]","[543, 528, 543, 1734, 812, 515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520, 804, 1624, 1208, 527, 817, 1624, 524, 732, 523, 1726, 523, 531, 521, 993, 1320, 531, 1414, 1218, 701, 1230, 813, 516, 883, 537, 813, 511, 1419, 535, 804, 1838, 872, 1644, 1222, 543, 732, 529]",126.652,4.559,6580.023,8.827,66330,66330,46.6875,51.349999999999994,0.0,8.459833,37.69233322143555,-0.28347331285476685,0.12963052093982697
10.0,0.0,2.27,852.99,5,1,67410,0,False,375,69,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-55-13,1636786513,5.003455400466919,343.8738217353821,16491,werikcyano,192.168.1.8,343.8738217353821,0,69,d0fac_00000,"[0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0, 2.0, 9.0, 4.0, 0.0, 2.0, 9.0, 0.0, 1.0, 0.0, 10.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 5.0, 4.0, 1.0, 4.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 5.0, 0.0, 2.0, 10.0, 3.0, 9.0, 4.0, 0.0, 2.0, 0.0, 2.0, 1.0, 4.0, 9.0, 3.0]","[515, 520, 1640, 523, 501, 535, 1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520, 804, 1624, 1208, 527, 817, 1624, 524, 732, 523, 1726, 523, 531, 521, 993, 1320, 531, 1414, 1218, 701, 1230, 813, 516, 883, 537, 813, 511, 1419, 535, 804, 1838, 872, 1644, 1222, 543, 732, 529, 829, 636, 1202, 1644, 999]",130.714,4.634,6474.123,8.667,67410,67410,43.18571428571429,51.37142857142857,0.0,18.386992,38.91334915161133,-6.772254467010498,0.4344436824321747
10.0,0.0,2.21,846.77,6,1,68400,0,False,381,70,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-55-18,1636786518,5.073675632476807,348.9474973678589,16491,werikcyano,192.168.1.8,348.9474973678589,0,70,d0fac_00000,"[6.0, 3.0, 2.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0, 2.0, 9.0, 4.0, 0.0, 2.0, 9.0, 0.0, 1.0, 0.0, 10.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 5.0, 4.0, 1.0, 4.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 5.0, 0.0, 2.0, 10.0, 3.0, 9.0, 4.0, 0.0, 2.0, 0.0, 2.0, 1.0, 4.0, 9.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[1550, 1006, 901, 533, 537, 537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520, 804, 1624, 1208, 527, 817, 1624, 524, 732, 523, 1726, 523, 531, 521, 993, 1320, 531, 1414, 1218, 701, 1230, 813, 516, 883, 537, 813, 511, 1419, 535, 804, 1838, 872, 1644, 1222, 543, 732, 529, 829, 636, 1202, 1644, 999, 519, 531, 527, 524, 1004, 507]",133.937,6.188,4847.935,15.671,68400,68400,52.77142857142858,51.42857142857142,0.0,28.373934,37.024383544921875,-6.085670471191406,0.8200836181640625
10.0,0.0,2.17,839.48,5,1,69420,0,False,386,71,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-55-23,1636786523,4.9716267585754395,353.9191241264343,16491,werikcyano,192.168.1.8,353.9191241264343,0,71,d0fac_00000,"[0.0, 3.0, 1.0, 0.0, 2.0, 9.0, 0.0, 9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0, 2.0, 9.0, 4.0, 0.0, 2.0, 9.0, 0.0, 1.0, 0.0, 10.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 5.0, 4.0, 1.0, 4.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 5.0, 0.0, 2.0, 10.0, 3.0, 9.0, 4.0, 0.0, 2.0, 0.0, 2.0, 1.0, 4.0, 9.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 6.0, 0.0]","[537, 1020, 615, 529, 813, 1616, 507, 1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520, 804, 1624, 1208, 527, 817, 1624, 524, 732, 523, 1726, 523, 531, 521, 993, 1320, 531, 1414, 1218, 701, 1230, 813, 516, 883, 537, 813, 511, 1419, 535, 804, 1838, 872, 1644, 1222, 543, 732, 529, 829, 636, 1202, 1644, 999, 519, 531, 527, 524, 1004, 507, 649, 515, 519, 1592, 523]",127.75,4.625,6486.806,9.439,69420,69420,49.54285714285714,51.37142857142857,0.0,12.728286,36.452030181884766,0.028909742832183838,0.26432570815086365
10.0,0.0,2.14,840.59,7,1,70500,0,False,393,72,1a9ffbb7c65b4b51a995b5b5a0f9e418,2021-11-13_03-55-28,1636786528,5.0969557762146,359.0160799026489,16491,werikcyano,192.168.1.8,359.0160799026489,0,72,d0fac_00000,"[9.0, 0.0, 0.0, 0.0, 4.0, 0.0, 2.0, 5.0, 0.0, 9.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 2.0, 5.0, 0.0, 4.0, 2.0, 5.0, 0.0, 0.0, 9.0, 0.0, 2.0, 9.0, 4.0, 0.0, 2.0, 9.0, 0.0, 1.0, 0.0, 10.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 5.0, 4.0, 1.0, 4.0, 2.0, 0.0, 2.0, 0.0, 2.0, 0.0, 5.0, 0.0, 2.0, 10.0, 3.0, 9.0, 4.0, 0.0, 2.0, 0.0, 2.0, 1.0, 4.0, 9.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 6.0, 0.0, 6.0, 0.0, 5.0, 1.0, 0.0, 0.0, 0.0]","[1628, 541, 524, 528, 1192, 521, 811, 1398, 532, 1624, 524, 519, 821, 525, 536, 520, 540, 500, 1398, 808, 527, 803, 536, 817, 535, 516, 809, 532, 523, 809, 532, 813, 1410, 528, 1193, 834, 1418, 528, 499, 1617, 520, 804, 1624, 1208, 527, 817, 1624, 524, 732, 523, 1726, 523, 531, 521, 993, 1320, 531, 1414, 1218, 701, 1230, 813, 516, 883, 537, 813, 511, 1419, 535, 804, 1838, 872, 1644, 1222, 543, 732, 529, 829, 636, 1202, 1644, 999, 519, 531, 527, 524, 1004, 507, 649, 515, 519, 1592, 523, 1554, 524, 1407, 685, 536, 521, 521]",127.833,4.634,6474.19,7.893,70500,70500,43.6857142857143,51.357142857142854,0.0,18.966139,26.746776580810547,-1.7395548820495605,0.6159892082214355
